comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family,k_effective,aicc_recomputed,bic_recomputed
SN_RRF_SATURATING_FAMILY,151.43311618804898,10.281391637863086,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,213.8050919132952,"{""amplitude"": 0.3990730024533251, ""n"": 6.0, ""scale"": 0.8}",SN_RRF_FAMILY,4,-47.60158303165319,-41.85840587594707
NFW_LIKE_DIAGNOSTIC,151.41373957621596,10.572822418085313,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,213.78571530146215,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-51.2509070427043,-48.13955238297989
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,151.01648516926414,10.75562660218312,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,213.3884608945104,"{""amplitude"": 0.16209008907720268, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-50.54807533871816,-47.43672067899375
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,150.82351914801674,10.732619536125156,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,213.19549487326296,"{""amplitude"": 0.20600177358687466, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-50.63587124935271,-47.524516589628305
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,151.58193500272628,10.335479506572366,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,213.9539107279725,"{""amplitude"": 0.4710701824344372, ""extra"": 1.4, ""scale"": 1.6}",HALO_OR_CORED_COMPARATOR,2,-52.181779135316084,-49.07042447559168
BARYONIC_MISMATCH_PROXY,-59.271719964002735,0.0774272082531988,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,3.1002557612434813,"{""gas_coef"": 11.578887626133719, ""stellar_coef"": -0.388621545218099}",BARYONIC_SYSTEMATICS_PROXY,2,-252.83576358708228,-249.7244089273579
NUISANCE_GRADIENT_PROXY,43.55319698422856,0.7773990674601291,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,105.92517270947478,"{""intercept"": -0.6936132892491848, ""slope"": 1.0955632922073402}",NUISANCE_PROXY,2,-158.2645251264081,-155.15317046668372
OVERFLEX_POLY5_NULL,-62.371975725246216,0.0770979771690232,NGC3521,RESPONSE_FAMILY_DOMINANT_ZONE,41,17.74,0.0,"{""coef"": [-0.185805785888286, -5.7240998330301975, 21.657903670785714, -21.20134399578319, 1.2740625268011874, 4.588725723307246], ""degree"": 5}",OVERFLEX_NULL,6,-242.8556741434335,-235.04482997850178
SN_RRF_LOCKED_N3_258993,38.97807213406838,0.613897259312096,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,34.865544298287894,"{""amplitude"": 0.5775658346888902, ""scale"": 2.0}",SN_RRF_FAMILY,2,-30.34067880348466,-30.704198837241993
SN_RRF_SATURATING_FAMILY,39.88918746274806,0.5571055713325438,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,35.77665962696758,"{""amplitude"": 0.4622393521534109, ""n"": 12.0, ""scale"": 0.65}",SN_RRF_FAMILY,4,-23.12460034007173,-26.899259455205446
NFW_LIKE_DIAGNOSTIC,41.21581431091271,1.490563293264676,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,37.10328647513223,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-19.695697291894167,-20.0592173256515
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,40.77955564590373,1.0795094801345153,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,36.66702781012325,"{""amplitude"": 0.17596959202610446, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-23.56746542929605,-23.930985463053382
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,40.57259565476618,0.9818764429531368,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,36.4600678189857,"{""amplitude"": 0.22994709672399274, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-24.705024068729298,-25.06854410248663
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,40.51468038372168,0.5948357321633051,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,36.40215254794119,"{""amplitude"": 0.7172408626555358, ""extra"": 1.4, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-30.719186367540946,-31.082706401298278
BARYONIC_MISMATCH_PROXY,25.286605967335444,0.7633076712537316,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,21.174078131554964,"{""gas_coef"": 3.6124735542969613, ""stellar_coef"": -0.3458157699298161}",BARYONIC_SYSTEMATICS_PROXY,2,-27.726675545466275,-28.090195579223607
NUISANCE_GRADIENT_PROXY,7.605659346104491,0.0642817126581377,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,3.4931315103240097,"{""intercept"": -0.5427067686236927, ""slope"": 1.087343072396285}",NUISANCE_PROXY,2,-57.41930760113015,-57.78282763488748
OVERFLEX_POLY5_NULL,4.112527835780481,0.0317667157573781,NGC3726,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,12,32.52,0.0,"{""coef"": [0.15749747678993237, -8.469747797127024, 47.285099587698085, -108.89291382882315, 115.9501445445591, -45.54699641063775], ""degree"": 5}",OVERFLEX_NULL,6,-42.41091433711624,-56.30147443838823
SN_RRF_LOCKED_N3_258993,13.146476283419675,0.1426064042832781,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,39.13314743399148,"{""amplitude"": 0.7595932425191826, ""scale"": 0.3}",SN_RRF_FAMILY,2,-100.1693086104727,-98.74693040169252
SN_RRF_SATURATING_FAMILY,-23.75708194058819,0.0167389353204117,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,2.229589209983612,"{""amplitude"": 0.9513488604954122, ""n"": 1.5, ""scale"": 0.65}",SN_RRF_FAMILY,4,-139.3253453465592,-137.6472555956655
NFW_LIKE_DIAGNOSTIC,-5.953809026564752,0.0482166414133555,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,20.03286212400705,"{""amplitude"": 0.881750403303671, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-122.94137678499507,-121.5189985762149
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-12.540922256591472,0.0383026721263989,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,13.44574889398033,"{""amplitude"": 0.8406112991880323, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-127.77525248076005,-126.35287427197987
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-17.135213470566356,0.0230737466801589,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,8.851457680005446,"{""amplitude"": 0.8992770225082998, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-138.41856064306705,-136.99618243428685
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-21.82119250017173,0.0182185737692671,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,4.165478650400075,"{""amplitude"": 0.9092124732237153, ""extra"": 0.6, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-143.3798915644473,-141.9575133556671
BARYONIC_MISMATCH_PROXY,-3.98057949944279,0.089358570145866,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,22.00609165112901,"{""gas_coef"": 11.030903765350457, ""stellar_coef"": -1.3412783203765242}",BARYONIC_SYSTEMATICS_PROXY,2,-109.98536515898053,-108.56298695020035
NUISANCE_GRADIENT_PROXY,-11.79169828820652,0.0615196284523136,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,14.19497286236528,"{""intercept"": 0.015302192465515556, ""slope"": 1.047625980155393}",NUISANCE_PROXY,2,-117.82468338408451,-116.40230517530433
OVERFLEX_POLY5_NULL,-25.9866711505718,0.0114741522979334,NGC3741,NUISANCE_SENSITIVE_ZONE,21,7.0,0.0,"{""coef"": [-0.05514452569863334, 2.1269572881405705, -6.442699581596125, 18.08856597974519, -21.47918393745246, 8.689413973165745], ""degree"": 5}",OVERFLEX_NULL,6,-139.75579758343014,-139.4886629570896
SN_RRF_LOCKED_N3_258993,24.610092867434357,0.613318189272777,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,31.460381710522796,"{""amplitude"": 0.6529264313101302, ""scale"": 0.3}",SN_RRF_FAMILY,2,-30.352003369184285,-30.715523402941617
SN_RRF_SATURATING_FAMILY,26.42450621909529,0.6398564954635994,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,33.27479506218373,"{""amplitude"": 0.5261047795783741, ""n"": 6.0, ""scale"": 0.25}",SN_RRF_FAMILY,4,-21.462730326477292,-25.237389441611008
NFW_LIKE_DIAGNOSTIC,28.477645507994826,0.8467548940050112,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,35.32793435108326,"{""amplitude"": 0.6494406627432067, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-26.481674554710104,-26.845194588467436
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,26.107289347519583,0.6901089075778126,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,32.957578190608025,"{""amplitude"": 0.6858424981917626, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-28.93641674544065,-29.29993677919798
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,26.17814560413108,0.6997964090314248,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,33.02843444721952,"{""amplitude"": 0.72452212351143, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-28.76913642991799,-29.13265646367532
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,26.64631538100725,0.6118241359361313,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,33.49660422409569,"{""amplitude"": 0.657764586566678, ""extra"": 1.4, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-30.381271232286334,-30.744791266043666
BARYONIC_MISMATCH_PROXY,-6.850288843088439,0.1008024894769121,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,0.0,"{""gas_coef"": 8.669151642831133, ""stellar_coef"": -0.6592916366943984}",BARYONIC_SYSTEMATICS_PROXY,2,-52.020653181621675,-52.38417321537901
NUISANCE_GRADIENT_PROXY,26.201306452715805,0.7731339637478031,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,33.05159529580425,"{""intercept"": -0.17179195934626174, ""slope"": 1.1618852917251052}",NUISANCE_PROXY,2,-27.573181764834327,-27.93670179859166
OVERFLEX_POLY5_NULL,2.3311786049562397,0.0868469367493591,NGC3769,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,37.16,9.181467448044678,"{""coef"": [-0.7699830292642493, 2.3928544178126243, 29.016784136706352, -122.55348965992144, 161.0635846128338, -68.57809111029981], ""degree"": 5}",OVERFLEX_NULL,6,-30.342176487526647,-44.232736588798645
SN_RRF_LOCKED_N3_258993,45.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,47.84761791588088,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY,2,-27.680274603019914,-27.75037588809684
SN_RRF_SATURATING_FAMILY,47.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,49.84761791588088,"{""amplitude"": 0.0, ""n"": 0.5, ""scale"": 0.05}",SN_RRF_FAMILY,4,-19.880274603019913,-22.620477173173768
NFW_LIKE_DIAGNOSTIC,45.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,47.84761791588088,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-27.680274603019914,-27.75037588809684
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,45.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,47.84761791588088,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-27.680274603019914,-27.75037588809684
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,45.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,47.84761791588088,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-27.680274603019914,-27.75037588809684
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,47.20595345201924,1.0363422691695343,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,49.84761791588088,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-27.680274603019914,-27.75037588809684
BARYONIC_MISMATCH_PROXY,25.96613610689477,0.2383838705840989,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,28.607800570756407,"{""gas_coef"": -3.5690759481787855, ""stellar_coef"": -0.1847205424252319}",BARYONIC_SYSTEMATICS_PROXY,2,-46.78469068633369,-46.85479197141062
NUISANCE_GRADIENT_PROXY,27.86301789414378,0.3071764734183306,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,30.50468235800542,"{""intercept"": -0.09112359793325883, ""slope"": -0.28549711449784265}",NUISANCE_PROXY,2,-43.48866888635828,-43.558770171435214
OVERFLEX_POLY5_NULL,-2.641664463861641,0.0149216868162829,NGC3877,PATHOLOGY_ARCHIVE_ZONE,13,11.35,0.0,"{""coef"": [-0.2248366333431731, -3.7006042272965103, 40.52740648346355, -118.25817621243296, 130.65441248972172, -49.31093079855139], ""degree"": 5}",OVERFLEX_NULL,6,-62.00855687867033,-72.61886073390112
SN_RRF_LOCKED_N3_258993,31.569103654132636,0.5074841865555021,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,54.65593156355407,"{""amplitude"": 0.38433538312678345, ""scale"": 0.8}",SN_RRF_FAMILY,2,-24.094462496136835,-25.203578024434456
SN_RRF_SATURATING_FAMILY,33.247505156920695,0.4839322396537664,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,56.33433306634213,"{""amplitude"": 0.2909727642609104, ""n"": 12.0, ""scale"": 0.5}",SN_RRF_FAMILY,4,-14.283954757759247,-21.073614385783063
NFW_LIKE_DIAGNOSTIC,33.489292210165274,0.7673547776668799,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,56.57612011958671,"{""amplitude"": 0.09593760205687124, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-19.959625537559113,-21.068741065856734
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,32.08002358460635,0.5442125758013729,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,55.16685149402779,"{""amplitude"": 0.3329946912069669, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-23.39571865679411,-24.50483418509173
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,31.98303537744055,0.5379839310631114,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,55.06986328686199,"{""amplitude"": 0.3615459338992779, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-23.51083108744314,-24.619946615740766
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,33.53203365099199,0.5088549803318233,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,56.61886156041343,"{""amplitude"": 0.407209228568589, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-24.06748735531364,-25.176602883611267
BARYONIC_MISMATCH_PROXY,11.199791512921877,0.0976441358224485,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,34.286619422343314,"{""gas_coef"": 8.636483980607878, ""stellar_coef"": -0.4461968797495973}",BARYONIC_SYSTEMATICS_PROXY,2,-40.57582198049699,-41.68493750879461
NUISANCE_GRADIENT_PROXY,10.324659850914978,0.1425212994602633,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,33.41148776033641,"{""intercept"": -0.5378940107059039, ""slope"": 1.1317735519221788}",NUISANCE_PROXY,2,-36.79420342111833,-37.903318949415954
OVERFLEX_POLY5_NULL,-23.08682790942144,0.0013660218635681,NGC3893,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,19.05,0.0,"{""coef"": [-0.6240468915790938, 0.26930020449857595, 9.41168040978118, -23.109387501439098, 22.514254588460812, -8.154133558279858], ""degree"": 5}",OVERFLEX_NULL,6,-48.98437605415336,-75.16886549618908
SN_RRF_LOCKED_N3_258993,5.027579598555987,0.0716129634794553,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,15.042822499978737,"{""amplitude"": 0.377500579412483, ""scale"": 0.3}",SN_RRF_FAMILY,2,-88.12762983457884,-87.31834600360926
SN_RRF_SATURATING_FAMILY,-2.7366370754296696,0.029102950312466,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,7.278605825993079,"{""amplitude"": 0.4661923997831725, ""n"": 1.0, ""scale"": 2.0}",SN_RRF_FAMILY,4,-96.95886083442964,-96.95934079153811
NFW_LIKE_DIAGNOSTIC,-3.619699890536835,0.0341204153044649,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,6.3955430108859135,"{""amplitude"": 0.4458257939282741, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-100.73109352924952,-99.92180969827994
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-2.136425580470424,0.0437546998513554,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,7.878817320952325,"{""amplitude"": 0.41293877732407114, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-96.50314018697671,-95.69385635600713
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-4.464672686053595,0.0337494686220899,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,5.550570215369154,"{""amplitude"": 0.439807187725596, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-100.91692429922246,-100.10764046825288
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.3222341001305957,0.0309525704712811,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,6.693008801292153,"{""amplitude"": 0.4478076400070642, ""extra"": 0.6, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-102.38757091739008,-101.5782870864205
BARYONIC_MISMATCH_PROXY,5.921140883381047,0.0793206571246732,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,15.936383784803796,"{""gas_coef"": 4.044958434491578, ""stellar_coef"": 0.3454163285391174}",BARYONIC_SYSTEMATICS_PROXY,2,-86.38984773691548,-85.58056390594591
NUISANCE_GRADIENT_PROXY,-2.3080946860066387,0.0296607454150783,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,7.70714821541611,"{""intercept"": 0.012707040554792597, ""slope"": 0.4994427737877461}",NUISANCE_PROXY,2,-103.11230777183535,-102.30302394086577
OVERFLEX_POLY5_NULL,-10.015242901422749,0.0119799199582082,NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,17,14.86,0.0,"{""coef"": [-0.20053596379875438, 2.9354381766575957, -8.26038438600195, 12.494875466673252, -9.23967868678461, 2.8024068490680953], ""degree"": 5}",OVERFLEX_NULL,6,-102.98152409818874,-106.38224403385145
SN_RRF_LOCKED_N3_258993,21.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,40.20332211123275,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY,2,-22.666607297987607,-24.907724214627933
SN_RRF_SATURATING_FAMILY,23.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,42.20332211123275,"{""amplitude"": 0.0, ""n"": 0.5, ""scale"": 0.05}",SN_RRF_FAMILY,4,-7.733273964654272,-20.748841131268264
NFW_LIKE_DIAGNOSTIC,21.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,40.20332211123275,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-22.666607297987607,-24.907724214627933
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,21.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,40.20332211123275,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-22.666607297987607,-24.907724214627933
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,21.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,40.20332211123275,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-22.666607297987607,-24.907724214627933
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,23.957821290952975,0.2114251232069475,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,42.20332211123275,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-22.666607297987607,-24.907724214627933
BARYONIC_MISMATCH_PROXY,-2.423765595510388,0.0106503838898723,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,15.821735224769384,"{""gas_coef"": 2.031146756043245, ""stellar_coef"": -0.1674955974742046}",BARYONIC_SYSTEMATICS_PROXY,2,-46.57280706527025,-48.81392398191058
NUISANCE_GRADIENT_PROXY,1.8988535988176425,0.0214661822194953,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,20.14435441909741,"{""intercept"": -0.17553257365803673, ""slope"": 0.024791196593442966}",NUISANCE_PROXY,2,-40.965744351113905,-43.206861267754235
OVERFLEX_POLY5_NULL,-18.245500820279773,0.0005027230386659,NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,15.68,0.0,"{""coef"": [0.21270488979428712, -6.48731086774255, 35.87556156281608, -82.77319451676468, 83.05266739938433, -29.94302168357514], ""degree"": 5}",OVERFLEX_NULL,6,18.600698398838972,-64.92265235108201
SN_RRF_LOCKED_N3_258993,7.329249913300588,0.055942138152069,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,17.348277444462546,"{""amplitude"": 0.3544146633535383, ""scale"": 0.5}",SN_RRF_FAMILY,2,-46.14593891264902,-47.255054440946644
SN_RRF_SATURATING_FAMILY,4.105712278239314,0.0296808521312003,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,14.124739809401271,"{""amplitude"": 0.4191400578538136, ""n"": 1.5, ""scale"": 2.0}",SN_RRF_FAMILY,4,-42.19838243469189,-48.98804206271571
NFW_LIKE_DIAGNOSTIC,6.482947600696129,0.0544532527102371,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,16.50197513185809,"{""amplitude"": 0.33400119907989695, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-46.415692153911124,-47.524807682208746
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,3.2752091951146536,0.0334457565032261,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,13.294236726276614,"{""amplitude"": 0.4157363445734797, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR,2,-51.289868829109984,-52.398984357407606
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,3.362013677355957,0.0358022733036892,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,13.381041208517916,"{""amplitude"": 0.3927682212100954, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-50.60900409053952,-51.71811961883714
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,4.069653864586491,0.0297838713193969,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,14.088681395748452,"{""amplitude"": 0.41709166707733236, ""extra"": 0.6, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-52.44944784447283,-53.55856337277045
BARYONIC_MISMATCH_PROXY,6.990027519602307,0.0506213550828935,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,17.009055050764267,"{""gas_coef"": 5.705405506875125, ""stellar_coef"": 0.1562678578494443}",BARYONIC_SYSTEMATICS_PROXY,2,-47.145382760755126,-48.25449828905275
NUISANCE_GRADIENT_PROXY,1.161427384093067,0.0281687996496961,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,11.180454915255028,"{""intercept"": -0.04137326079232778, ""slope"": 0.4541226519974665}",NUISANCE_PROXY,2,-53.00696830511608,-54.116083833413704
OVERFLEX_POLY5_NULL,-10.01902753116196,0.0036922292978222,NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,8.72,0.0,"{""coef"": [-0.037443599931829705, -1.2020969225556777, 16.284958994692158, -48.02698858190869, 54.91879196605592, -21.460631929550008], ""degree"": 5}",OVERFLEX_NULL,6,-39.041099505950484,-65.22558894798621
SN_RRF_LOCKED_N3_258993,6.611790208656286,0.0303392965521901,NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,46.02,13.757787607095189,"{""amplitude"": 0.3844326204982224, ""scale"": 0.4}",SN_RRF_FAMILY,2,-45.23282461342367,-46.83837545875123
SN_RRF_SATURATING_FAMILY,-0.0163039132060029,0.0115323343072246,NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,46.02,7.129693485232898,"{""amplitude"": 0.4203122524274214, ""n"": 1.0, ""scale"": 2.0}",SN_RRF_FAMILY,4,-41.9384257869191,-51.14952747757422
NFW_LIKE_DIAGNOSTIC,-1.226727535913129,0.0126418446615873,NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,46.02,5.919269862525772,"{""amplitude"": 0.4056676154993708, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-53.11170785847813,-54.71725870380569
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,1.8508476335546504,0.0177814009795859,NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,46.02,8.996845031993551,"{""amplitude"": 0.4045054506791597, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-50.04144150676032,-51.646992352087885
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,1.3433440452584424,0.0167672452177974,NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,46.02,8.489341443697343,"{""amplitude"": 0.41288411020873006, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-50.56997306199994,-52.1755239073275
