galaxy,zone,model,degree,n_points,k_effective,rss,aic,aicc,bic,coef_json
UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.25165349350257243,-196.743264703341,-196.07659803667434,-191.67662634099918,"[-0.0713182177012882, 0.6645297296989546, 0.1471074842573138]"
UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.2166962216567216,-200.72553042123081,-199.58267327837368,-193.97001260477506,"[0.047661166633347976, -0.49840339845503134, 2.8222667111754447, -1.6985137948686555]"
UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.16667250467529127,-209.22415583614847,-207.45944995379554,-200.7797585655788,"[0.25432522628217313, -3.5407779104458688, 14.889738462806037, -19.165127540394792, 8.317435116917206]"
UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.16667182934523056,-207.22431791001426,-204.67886336455973,-197.09104118533065,"[0.2554405033179774, -3.5629242521584024, 15.019766908830492, -19.478868518433753, 8.647696880533452, -0.1258140051871438]"
UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.08153956054012117,-233.82185700880353,-230.32185700880353,-221.999700830006,"[-0.3338029467507757, 11.16806569340406, -101.98568912542028, 390.64172342452457, -696.1143490318593, 582.1216442114505, -184.8404629259182]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,1.5517667001526634,-125.97941462875946,-125.65509030443513,-122.60165572053158,"[-0.8717865136718536, 1.6704517048240086]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.2694126458095788,-194.01562118308684,-193.34895451642018,-188.94898282074502,"[-1.3699227852661022, 4.331437826280574, -2.5342724966253]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.029676318061573573,-280.25141508085943,-279.10855793800226,-273.4958972644037,"[-1.6815030024357123, 7.376897833073283, -9.539912150484145, 4.44802517705324]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.02456720586376709,-285.80889097952644,-284.0441850971735,-277.36449370895673,"[-1.7475494855574358, 8.349191405538694, -13.396480490040874, 10.03007176946892, -2.658117424959837]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.02184794285950898,-288.5011185717172,-285.95566402626264,-278.36784184703356,"[-1.6767793013812051, 6.9438897347350075, -5.145492818032631, -9.878440722609469, 18.29872566167527, -7.983559271099091]"
UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.021453877695153015,-287.22917302926675,-283.72917302926675,-275.4070168504692,"[-1.716868897608386, 7.946123088156805, -13.10604204135071, 18.024404754122443, -29.650260200741283, 31.630059686366508, -12.575752049989122]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.9344915520684303,-146.26528585186009,-145.94096152753576,-142.88752694363222,"[-0.3275286825093054, 1.450232338408754]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.11262232020856967,-228.9037924552488,-228.23712578858215,-223.83715409290699,"[-0.7263198696799624, 3.580528554390143, -2.0288535390298943]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.09036969294381993,-235.70903107818876,-234.56617393533162,-228.953513261733,"[-0.8212477094921072, 4.508376099735868, -4.1632324315162155, 1.3551612015786207]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.02809395455949084,-280.44321280535985,-278.6785069230069,-271.9988155347902,"[-1.0518355593859772, 7.902941165785397, -17.627655658234385, 20.843740470521098, -9.280275842353555]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.0243838311967714,-284.1085790528154,-281.56312450736084,-273.97530232813176,"[-1.13450003096333, 9.544430747534712, -27.265380129876007, 44.09826049481124, -33.759318533161164, 9.325349596498144]"
UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.018948086911679055,-292.197270447708,-288.697270447708,-280.3751142689104,"[-0.9856060407227584, 5.822105326806179, 2.3003438961204696, -59.53376359827315, 144.32468591995516, -137.8008464625284, 46.706728907627834]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.15073869265190026,-219.24347630344835,-218.91915197912402,-215.86571739522049,"[-0.13886933529918682, 0.9493733417755754]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.10049954580037934,-233.45926100025463,-232.79259433358797,-228.3926226379128,"[-0.0402719679225947, 0.4226776539438475, 0.5016149407921215]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.04389144912173606,-264.59660851253017,-263.453751369673,-257.84109069607445,"[0.11113373292243879, -1.0571980933439464, 3.9058547583761127, -2.1614221064025347]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.018624713623570124,-296.88581379457435,-295.1211079122214,-288.4414165240047,"[-0.03574250635280545, 1.1050188279116875, -4.670502792383135, 10.252108065101456, -5.911204843573333]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.015357578814283625,-302.6010258831903,-300.0555713377357,-292.46774915850665,"[-0.11331508817809528, 2.6453974508664544, -13.714571615667333, 32.07421764822561, -28.8824100772571, 8.750935327117631]"
UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.004256713295564908,-351.92549589830065,-348.42549589830065,-340.1033397195031,"[0.09946259734643655, -2.6740099107873183, 28.5364710150246, -116.02163361561762, 225.60940813010615, -201.50047526968322, 66.74647955454049]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,1.3466653712821142,-131.64992050914688,-131.32559618482256,-128.27216160091902,"[0.13435731898517853, -0.5445321828174432]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,1.3466571653483417,-129.65016425073108,-128.98349758406442,-124.58352588838927,"[0.13309720974831674, -0.5378008255924877, -0.0064108164047196325]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.7124462467639228,-153.11721067750395,-151.9743535346468,-146.3616928610482,"[-0.37368318875035195, 4.415592717406484, -11.400975233143727, 7.234644074120011]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.69966524127178,-151.84130956776613,-150.0766036854132,-143.39691229719645,"[-0.47814546567042854, 5.9534187395324905, -17.500708190998527, 16.06347597184613, -4.204205665583857]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.19828473561432466,-200.27722707037782,-197.7317725249233,-190.1439503456942,"[0.482821460652777, -13.128747611571525, 94.53695787690522, -254.26819378245864, 280.36242816219504, -108.40633669629676]"
UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.17048253697181345,-204.32007456282986,-200.82007456282986,-192.49791838403232,"[0.8195556634638603, -21.547047645890782, 161.40191659241742, -488.639285337541, 683.111895592144, -441.14254896721695, 105.63054357807133]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.3659060393359097,-183.7703262311864,-183.44600190686208,-180.39256732295854,"[0.2720602520152699, 0.48923998761696974]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.08945306396263397,-238.11682681490603,-237.45016014823938,-233.0501884525642,"[0.04077133345781121, 1.7247585342957144, -1.1766843301702332]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.04419277479473856,-264.3229369422744,-263.18007979941723,-257.5674191258187,"[-0.09461088098468647, 3.048016870338347, -4.220648476999539, 1.9326756487805143]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.040052982804291606,-266.25726341375815,-264.4925575314052,-257.81286614318844,"[-0.035158912763767126, 2.172803477596661, -0.7491452639884774, -3.092022729305533, 2.392713513374313]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.006370824048262728,-337.796236317772,-335.25078177231745,-327.6629595930884,"[0.21391295530662652, -2.7730803917727895, 28.289763378320167, -73.15896482679797, 76.14919892039649, -28.09770872648464]"
UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.00126630738804106,-400.42118545143126,-396.92118545143126,-388.5990292726337,"[0.35819921408287003, -6.380213278981605, 56.94053498319456, -173.58395190410164, 248.72214635038145, -170.67088016902431, 45.261324267473405]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.08532610027004861,-242.00617373350116,-241.68184940917683,-238.6284148252733,"[-0.03747603599228408, 0.7805500451011991]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.052874750524526726,-259.1483525581209,-258.4816858914542,-254.08171419577909,"[-0.11671897486525386, 1.2038566232179617, -0.4031491220159644]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.05048959336315319,-258.99469960269136,-257.8518424598342,-252.2391817862356,"[-0.08564037452053531, 0.9000869061392562, 0.2956291153805065, -0.44366872215648895]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.04685716854727331,-259.9812290200965,-258.2165231377436,-251.53683174952684,"[-0.029950621220969264, 0.0802584061786834, 3.5474500945084384, -5.150396210816367, 2.2412988041237525]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.01596311820468837,-301.0541513569702,-298.5086968115156,-290.92087463228654,"[0.20858988893694264, -4.656501592135308, 31.358523804396874, -72.25473939748672, 72.87918253121435, -26.909669991272626]"
UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.015960650407309346,-299.0603355826835,-295.5603355826835,-287.2381794038859,"[0.2054173832511752, -4.577189468506112, 30.72856266610447, -70.04663694060767, 69.08472101022252, -23.774830950617797, -0.9951869970331382]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.13357928327546204,-224.07758197283292,-223.7532576485086,-220.69982306460506,"[-0.017576281315229415, 0.7630502717135926]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.014907031117049958,-309.7920697759203,-309.1254031092536,-304.7254314135785,"[-0.1691133156078275, 1.572543513088602, -0.7709459441666763]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.014232431842100317,-309.64445760624153,-308.50160046338436,-302.8889397897858,"[-0.152585103161792, 1.4109927880604685, -0.3993218995749247, -0.2359517743439683]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.014187342197924783,-307.7713824211816,-306.0066765388287,-299.3269851506119,"[-0.15878972591380228, 1.5023332279478407, -0.7616205494545162, 0.2884439489869997, -0.24971224920522123]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.012811030661883728,-309.8531265128722,-307.30767196741766,-299.7198497881886,"[-0.10844162502011663, 0.5025580947999716, 5.10838762727089, -13.875088437735904, 14.65963499103348, -5.679751329614747]"
UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.0024923691718376495,-373.3360400140373,-369.8360400140373,-361.5138838352397,"[0.09670262211860814, -4.626014554820218, 45.843666375754644, -156.65797395034977, 260.02151267295363, -208.38835411569394, 64.35193739240661]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.24012399537537385,-200.61917183092027,-200.29484750659594,-197.2414129226924,"[0.014207160584807919, 0.935060105198261]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.03359197273096586,-277.29390405944747,-276.6272373927808,-272.2272656971057,"[-0.18570439122855345, 2.0029644021322994, -1.0170517113657507]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.006346079583868902,-341.9518999688501,-340.80904282599295,-335.1963821523944,"[-0.08066469045011665, 0.9762810948539515, 1.344684536485652, -1.4995150780008901]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.0015475056807211555,-396.3996134649599,-394.63490758260696,-387.95521619439023,"[-0.016656865321397023, 0.03399932573314224, 5.082212111123755, -6.909260536956352, 2.576069266169268]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.001527600400304822,-394.91746378714754,-392.372009241693,-384.7841870624639,"[-0.02271179172607462, 0.15423354996374927, 4.376277490471898, -5.205936186888881, 0.7830522768682194, 0.683054091162302]"
UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.0007869984657699812,-419.44654852516237,-415.94654852516237,-407.6243923463648,"[0.03224736759216112, -1.2197364504477999, 15.289460315904533, -43.458178022842205, 66.51671390386517, -53.62358404801637, 17.240202583866385]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.9494070026403241,-145.63188604589115,-145.30756172156683,-142.2541271376633,"[-0.09082019028824372, 0.7228627038765242]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.20720499017985158,-204.51704556484657,-203.8503788981799,-199.45040720250475,"[-0.46979055967570393, 2.747278412766537, -1.9280149608476316]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.04187418310662742,-266.4786100417024,-265.3357528988452,-259.72309222524666,"[-0.7285402533316462, 5.27636017205576, -7.74580124640356, 3.693832562257736]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.01806228130793388,-298.112354992638,-296.3476491102851,-289.6679577220683,"[-0.5859551947414521, 3.177315235153506, 0.5799868449830068, -8.357020152578807, 5.738501292779312]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.0076664708037973385,-330.3911341396862,-327.8456795942316,-320.25785741500255,"[-0.4475813856881303, 0.42959107247686135, 16.712777877216354, -47.2832535399976, 46.7144890959097, -15.609900115478249]"
UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.0075722079780550875,-328.8860013359773,-325.3860013359773,-317.06384515717974,"[-0.4671886899034428, 0.9197704732352214, 12.819375971690867, -33.636331863981795, 23.263258824271364, 3.7646097590385676, -6.150638055402149]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.21350729677243638,-205.3185489636534,-204.99422463932908,-201.94079005542554,"[0.2448355752690789, 0.7063521775273733]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.026946464416881262,-286.1113053926207,-285.444638725954,-281.0446670302789,"[0.05483521404963975, 1.7213120451526767, -0.9666284453574318]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.02615201941962104,-285.30833284428405,-284.1654757014269,-278.55281502782833,"[0.07277159703846303, 1.5459975224426465, -0.5633427776897183, -0.2560543921699764]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.005896249288533787,-342.89273192575735,-341.1280260434044,-334.44833465518764,"[0.2042793499321875, -0.38997449036365917, 7.115622282137841, -11.370687135957066, 5.292682258946235]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.0024637385867496853,-375.7981914437186,-373.25273689826406,-365.664914719035,"[0.1247677177172417, 1.1889083527520958, -2.1545174641866573, 10.996900876460177, -18.25272488230787, 8.969678910953942]"
UGC05716,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.0024487208834735215,-374.04275733012736,-370.54275733012736,-362.2206011513298,"[0.13259389027666546, 0.9932553178788348, -0.6004825585605238, 5.549789801496048, -8.892265493237195, 1.2364252281870274, 2.455001169132335]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,1.1223236008250432,-138.93913097257064,-138.61480664824632,-135.56137206434278,"[0.43627975951007136, 0.5611858900029658]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.43460950694242284,-174.88747161431456,-174.2208049476479,-169.82083325197274,"[0.07148536720460931, 2.5098751753732507, -1.8558945574955097]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.11851940640288766,-224.86232075265127,-223.71946360979413,-218.10680293619552,"[-0.28628832154907385, 6.006841287277978, -9.900158611897147, 5.107469240889936]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.10619690518005379,-227.2535906457444,-225.48888476339147,-218.80919337517471,"[-0.38885975194793104, 7.516831490868236, -15.8894817722271, 13.776492578316118, -4.128106351155313]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.08319144456797922,-235.01960881072142,-232.4741542652669,-224.8863320860378,"[-0.1830148169226285, 3.4293159010092316, 8.109664775275778, -44.13018815290002, 56.827789888447874, -23.22129380556313]"
UGC05721,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.03749753919553228,-264.8943769490145,-261.3943769490145,-253.07222077021694,"[0.24867996465836797, -7.362983082168678, 93.83084636939577, -344.5949949148962, 573.1544413619945, -449.7906333062196, 135.41883793671752]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.42718705933299317,-177.5765095092965,-177.25218518497218,-174.19875060106864,"[0.13170728024289952, 0.7124604134100284]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.026242853154599653,-287.1696416762116,-286.5029750095449,-282.1030033138698,"[-0.14683181611102047, 2.2003839233939795, -1.417070009508525]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.017101043124293412,-302.2998108010921,-301.15695365823495,-295.5442929846364,"[-0.207675996819527, 2.795089584353697, -2.7851042478505432, 0.8685931672012833]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.00729929532982355,-334.3542767904888,-332.5895709081359,-325.9098795199192,"[-0.11619545275777614, 1.4483722302599955, 2.556602883833923, -6.863062404998246, 3.681740748666446]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.0051126885066221164,-346.59637362783883,-344.05091908238427,-336.4630969031552,"[-0.05273399144814552, 0.18820174111744936, 9.955477720862618, -24.715542371733942, 22.474285973682345, -7.159064847625109]"
UGC05750,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.005109446769693746,-344.62174395957027,-341.12174395957027,-332.7995877807727,"[-0.049097885375329726, 0.09729968358363539, 10.677495503475946, -27.246316323950744, 26.82323470570368, -10.752000023150625, 1.1406143414367036]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,1.1864033680175403,-136.7181241368563,-136.39379981253197,-133.34036522862843,"[0.32570522417495223, 0.7624326054239585]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.08576521456582702,-239.80084933798628,-239.13418267131962,-234.73421097564446,"[-0.13578921572138106, 3.227682316639107, -2.3478568678239515]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.06584924446134183,-248.37067114417874,-247.2278140013216,-241.615153327723,"[-0.045983560827361866, 2.3499002390475696, -0.32864633263191356, -1.2820384350425615]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.03095009026162729,-276.57035270402014,-274.8056468216672,-268.1259554334505,"[0.1266337823254036, -0.19126055121244734, 9.75077877823243, -15.87112791558233, 6.947185466923704]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.030881041502260502,-274.65969124413783,-272.11423669868327,-264.5264145194542,"[0.13791101805579123, -0.4151955091107829, 11.06557446611784, -19.04355131715874, 10.286660450685563, -1.2721809461950009]"
UGC05764,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.010153046247930482,-317.15443798749374,-313.65443798749374,-305.33228180869617,"[0.42866542774904454, -7.684008230439141, 68.80037371786725, -221.4121488798576, 358.04219784283373, -288.5745107207884, 91.207088817332]"
UGC05829,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.009453641452406316,-330.00938907741624,-329.6850647530919,-326.6316301691884,"[-0.0017516307655567071, 0.6885211031820558]"
UGC05829,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.008124174696541153,-334.0716234339905,-333.4049567673238,-329.0049850716487,"[0.014287577707234033, 0.6028415139229755, 0.08159960881817202]"
UGC05829,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.0033440482164422943,-367.57810476740065,-366.4352476245435,-360.8225869509449,"[-0.029709379835984605, 1.0328783623326763, -0.907637876198832, 0.6280872920742888]"
UGC05829,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.003342780189017251,-365.5932752172863,-363.8285693349334,-357.14887794671665,"[-0.03074987795708508, 1.048195902154497, -0.9683943604435463, 0.7160270084191904, -0.04187605540233286]"
