comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family
OVERFLEX_POLY5_NULL,-8.248763455440592,0.002716822480087852,UGC06973,PATHOLOGY_ARCHIVE_ZONE,9,7.85,0.0,"{""coef"": [-9.193954475050123, 48.185377566494594, -126.22239632339834, 180.60788554496446, -131.4367331892216, 38.083201785953634], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-9.704686030689055,0.041278478232880965,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,25.517871969501286,"{""amplitude"": 0.6121616917196605, ""scale"": 0.2}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-9.967149855449472,0.03140718665439908,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,25.25540814474087,"{""amplitude"": 0.6790939716976684, ""n"": 2.25, ""scale"": 0.25}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,0.4093208455829469,0.07463213026376128,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,35.63187884577329,"{""amplitude"": 0.7455849607500201, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-9.208478835143113,0.03985678025150725,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,26.014079165047228,"{""amplitude"": 0.6832504786596355, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-8.02110031099474,0.04965760169128832,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,27.2014576891956,"{""amplitude"": 0.7288810633551889, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-7.639753092316896,0.03852190360644637,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,27.582804907873445,"{""amplitude"": 0.6906338923731359, ""extra"": 0.8, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,16.84350913239984,0.17918153607670914,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,52.06606713259018,"{""gas_coef"": 4.501336575424719, ""stellar_coef"": 1.0530985613139463}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,12.411761142512749,0.24929375745461516,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,47.63431914270309,"{""intercept"": 0.13352433150949283, ""slope"": 0.7700258883620305}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-35.22255800019034,0.012056951258625694,UGC06983,NUISANCE_SENSITIVE_ZONE,17,15.68,0.0,"{""coef"": [-1.2044231416769196, 17.18845423638515, -70.94925760909398, 143.4343519216116, -136.63880643960084, 48.903312676454355], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-25.721755197204537,0.00967891735993417,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,0.16321379815697412,"{""amplitude"": 0.52230737655323, ""scale"": 0.8}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-23.721755197204537,0.00967891735993417,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,2.163213798156974,"{""amplitude"": 0.52230737655323, ""n"": 3.258993, ""scale"": 0.8}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,7.836912844802708,0.2244713905839476,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,33.721881840164215,"{""amplitude"": 0.27692194931219594, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-14.715871462189373,0.019571670045564267,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,11.169097533172138,"{""amplitude"": 0.5043556401546859, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-18.175390603687905,0.01387098324564683,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,7.709578391673606,"{""amplitude"": 0.5401157111607763, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-24.031650778124952,0.00963465855921029,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,1.8533182172365592,"{""amplitude"": 0.5529958037643073, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-14.506950663254472,0.019590889227792452,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,11.37801833210704,"{""gas_coef"": 5.319427782800272, ""stellar_coef"": -0.26995763696674646}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-6.77055841080546,0.042768288918636266,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,19.11441058455605,"{""intercept"": -0.0970725270873246, ""slope"": 0.5442964536025674}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-25.88496899536151,0.006598072025311381,UGC07089,MIXED_THREE_WAY_COMPETITIVE_ZONE,12,9.16,0.0,"{""coef"": [-0.10630818565865062, 2.392600725055117, -15.904472076764751, 43.40461771439473, -47.79620051824263, 18.592356752989733], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-13.535678295983171,0.015652129967543178,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,5.362858854908097,"{""amplitude"": 0.4638660964946056, ""scale"": 0.3}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-12.547684502325009,0.016082579008149828,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,6.35085264856626,"{""amplitude"": 0.4554008719789356, ""n"": 4.0, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,3.877892539389232,0.04533622188104452,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,22.7764296902805,"{""amplitude"": 0.5418972843251305, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-6.717531262958753,0.02244635476204038,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,12.181005887932516,"{""amplitude"": 0.5078228156416893, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-4.751416650676482,0.027420211277981,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,14.147120500214786,"{""amplitude"": 0.5411317949655182, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-13.494586729264569,0.015893197036238687,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,5.4039504216267,"{""amplitude"": 0.4521163244310353, ""extra"": 1.4, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,16.963179276687768,0.14133198750529333,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,35.86171642757904,"{""gas_coef"": 1.282769322236229, ""stellar_coef"": 0.36548443624487814}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,7.213680786228705,0.07984945184413003,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,26.112217937119972,"{""intercept"": -0.0026950139839022843, ""slope"": 0.6435817235496002}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-18.89853715089127,0.005128956181398752,UGC07125,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,13,18.68,0.0,"{""coef"": [-0.05534349567974244, -0.14199071516189887, 5.998902968383647, -9.38744705925893, 2.5757407923139484, 1.5588245736207142], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-5.318139704821265,0.015255533425282537,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.24538353812362423,"{""amplitude"": 0.40426303651332673, ""scale"": 0.3}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-4.551065910447948,0.01315060428878631,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,1.0124573324969415,"{""amplitude"": 0.41213118546000427, ""n"": 2.5, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-0.1879414923759306,0.01926274154623972,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,5.3755817505689585,"{""amplitude"": 0.47538518976043964, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-5.083250618960536,0.012500429201887701,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.48027262398435333,"{""amplitude"": 0.44373044645983933, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-5.563523242944889,0.011908061167506012,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,0.0,"{""amplitude"": 0.44581914820485075, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.437772827077911,0.012167914895813911,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,2.125750415866978,"{""amplitude"": 0.440940219131055, ""extra"": 0.8, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-0.714233776774222,0.018205570627180995,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,4.849289466170667,"{""gas_coef"": 1.8883365993483547, ""stellar_coef"": 0.5418042423984708}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,3.888555595287463,0.03427805648230055,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,9.452078838232353,"{""intercept"": 0.022291693525549865, ""slope"": 0.5195054074720473}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-3.150501019536783,0.00826319967828568,UGC07151,RESPONSE_FAMILY_DOMINANT_ZONE,11,5.5,2.413022223408106,"{""coef"": [-0.07159671116808888, -0.02675962877716953, 9.12245324096693, -27.293132676758994, 30.5793634525967, -11.855397121907448], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-18.962545573958913,0.004194569949884967,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,4.614885526735584,"{""amplitude"": 0.37261377988579614, ""scale"": 0.8}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-22.07575699953412,0.0033877847281452564,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,1.5016741011603756,"{""amplitude"": 0.36040578063547446, ""n"": 6.0, ""scale"": 0.65}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,8.89823766095488,0.07783726992013584,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,32.47566876164937,"{""amplitude"": 0.2184560870555601, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-8.487191359806332,0.010306766580236992,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,15.090239740888165,"{""amplitude"": 0.3623838399355457, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-10.920293977986692,0.008567185364129029,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,12.657137122707805,"{""amplitude"": 0.3830785364698801, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-17.759299902638837,0.0045758960005445595,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,5.81813119805566,"{""amplitude"": 0.39000807070152177, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-11.676457253988703,0.010382968639310585,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,11.900973846705794,"{""gas_coef"": 2.872855227354102, ""stellar_coef"": 0.11008743394245855}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-4.384024304001729,0.015295675665409398,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,19.19340679669277,"{""intercept"": -0.09363261066045368, ""slope"": 0.4323524696942887}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-23.577431100694497,0.0012937908551176186,UGC07323,MIXED_THREE_WAY_COMPETITIVE_ZONE,10,5.82,0.0,"{""coef"": [-0.05682398551212467, 1.4650406024704725, -10.492302618561489, 28.943724123415706, -31.172857625442735, 11.693457198925605], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,3.6484596421036453,0.04317055033031331,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,25.271607396070813,"{""amplitude"": 0.7179185727795541, ""scale"": 0.25}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-8.788587957895462,0.010707802686356457,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,12.834559796071705,"{""amplitude"": 0.7810177192642888, ""n"": 1.5, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-5.168440892611114,0.010825787153580266,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.45470686135605,"{""amplitude"": 0.8457287269676401, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-4.904714706769795,0.021091649931779713,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.718433047197372,"{""amplitude"": 0.7465209731269327, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-14.768082798325494,0.0072845776903976206,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,6.855064955641673,"{""amplitude"": 0.7932662672275596, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-5.622849694564831,0.014742023637810624,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.000298059402336,"{""amplitude"": 0.7687383092293747, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-5.4784757055195445,0.011729828959814009,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,16.144672048447624,"{""gas_coef"": 12.056699941024165, ""stellar_coef"": 1.6564258993537977}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,8.588718820951822,0.051024488015377095,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,30.21186657491899,"{""intercept"": 0.15801571023532118, ""slope"": 0.7930067988852604}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-21.623147753967167,0.0009759978278446563,UGC07399,NUISANCE_SENSITIVE_ZONE,10,6.13,0.0,"{""coef"": [-0.13906392721599953, 2.4827217641888097, 0.6748483969496833, -11.760972606566924, 16.38720596505603, -6.79309862071807], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-39.896908996142216,0.024392751589951876,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,21.664698667888203,"{""amplitude"": 0.5659707362703811, ""scale"": 0.3}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-50.642636928726205,0.017916583058014482,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,10.918970735304214,"{""amplitude"": 0.5720957550888578, ""n"": 2.5, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-15.703966596674665,0.0650382379684651,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,45.85764106735576,"{""amplitude"": 0.6223380611310166, ""scale"": 1.6}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-43.60559440607824,0.027550795536428224,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,17.95601325795218,"{""amplitude"": 0.6067989538320604, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-40.41056996702007,0.030582740019296027,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,21.151037697010345,"{""amplitude"": 0.6085986111759831, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-44.71050082558489,0.02499060548798812,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,16.85110683844553,"{""amplitude"": 0.6036076225735397, ""extra"": 0.8, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-2.2867206243398153,0.10618554082215502,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,59.274887039690604,"{""gas_coef"": 1.1142498259664313, ""stellar_coef"": 2.120693624440734}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,7.937474671631052,0.1645770400138139,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,69.49908233566147,"{""intercept"": 0.048660471917191396, ""slope"": 0.6529084948834198}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-61.56160766403042,0.013516836868671205,UGC07524,RESPONSE_FAMILY_DOMINANT_ZONE,31,10.69,0.0,"{""coef"": [0.010059409867871945, -0.08735799471815053, 6.603561745221262, -14.078285805547674, 11.62631649441792, -3.5332350596003788], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-5.661207273537322,0.18337777768126284,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.358628451057854,"{""amplitude"": 0.0034902999878199726, ""scale"": 2.0}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-5.6714769937588585,0.10364638042466764,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.34835873083632,"{""amplitude"": 0.26796657392186873, ""n"": 12.0, ""scale"": 2.0}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-5.660570213459497,0.18460517124748946,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-5.660570213459497,0.18460517124748946,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-5.660570213459497,0.18460517124748946,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,33.359265511135675,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.8069728346348235,0.16498132151318148,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,35.21286288996035,"{""amplitude"": 0.057762739595426466, ""extra"": 1.4, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-12.217006026577625,0.09306974446542596,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,26.80282969801755,"{""gas_coef"": 0.8579833223968081, ""stellar_coef"": -0.43826113450645005}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-7.542940450738213,0.2100921121991634,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,31.47689527385696,"{""intercept"": 0.0005450873840142991, ""slope"": -0.1033270139519263}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-39.019835724595175,0.0010985410987617648,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,0.0,"{""coef"": [-0.13043891468442964, 2.659597494048722, -15.123619910876133, 30.884491560292165, -28.286002593128174, 10.287561416897095], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-15.067759467106121,0.014605732496669363,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,18.281301836231265,"{""amplitude"": 0.7971306284858574, ""scale"": 0.4}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-17.704460818204936,0.00847152042656557,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,15.64460048513245,"{""amplitude"": 0.7959131097064912, ""n"": 2.5, ""scale"": 0.4}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,10.370632436602659,0.0677922055983295,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,43.71969373994004,"{""amplitude"": 0.7935847018825388, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-8.446645184520062,0.019294438418333684,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,24.902416118817325,"{""amplitude"": 0.8239946690408744, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-7.119902459744345,0.021764201398175094,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,26.22915884359304,"{""amplitude"": 0.8397069867429533, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-14.084755143311927,0.012986355842816703,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,19.26430616002546,"{""amplitude"": 0.8069903450512167, ""extra"": 1.0, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,10.548332672784504,0.12623959900075835,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,43.89739397612189,"{""gas_coef"": 9.728893097130511, ""stellar_coef"": 0.12341452661384246}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,5.598668591310168,0.08787468754843186,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,38.94772989464755,"{""intercept"": -0.049546693227219316, ""slope"": 0.9959740524768413}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-33.349061303337386,0.001587840959605394,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,0.0,"{""coef"": [0.15516341800416142, -3.7949087273230004, 27.062264906773983, -56.47754843446522, 49.97201165386544, -16.0948308047585], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-12.740757898650713,0.025313601997687497,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,17.4915010089413,"{""amplitude"": 0.7210434608048997, ""scale"": 0.4}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-17.346878949869623,0.007521125444965398,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,12.885379957722389,"{""amplitude"": 0.7744884189121067, ""n"": 2.25, ""scale"": 0.5}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,3.629778158810783,0.07603985728711818,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,33.86203706640279,"{""amplitude"": 0.6645496370322345, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-17.79632866896425,0.004284437485297112,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,12.435930238627762,"{""amplitude"": 0.8152680794914449, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-18.534622512303045,0.0036447017279828396,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,11.697636395288967,"{""amplitude"": 0.8190188074849357, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-14.753252566229783,0.008010589959494246,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,15.47900634136223,"{""amplitude"": 0.8569720581375224, ""extra"": 0.8, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-3.9490184144875826,0.032986394772772085,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,26.28324049310443,"{""gas_coef"": 6.262669526482869, ""stellar_coef"": 3.046858875168679}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-16.0206173663387,0.013288104544509158,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,14.21164154125331,"{""intercept"": -0.09089923510908492, ""slope"": 0.9919784171627574}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-30.232258907592012,0.0008931265201933944,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,0.0,"{""coef"": [0.14293713569921282, -3.176670578549973, 23.41719975975775, -53.28696147613794, 52.92922714120916, -19.204752379767854], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,12.842979322340401,0.07204254459590896,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,33.41742145928954,"{""amplitude"": 0.7113699238179314, ""scale"": 0.2}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-4.33905798199126,0.02333364089062412,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,16.235384154957877,"{""amplitude"": 0.774136238249926, ""n"": 1.5, ""scale"": 0.25}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-2.09774525126024,0.02986605131960454,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,18.4766968856889,"{""amplitude"": 0.7937934873983032, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,6.923909746930303,0.0509480930652508,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,27.49835188387944,"{""amplitude"": 0.7305670465361161, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-7.497598951443003,0.021646252650757578,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,13.076843185506135,"{""amplitude"": 0.7596372908579444, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-0.46325721162162115,0.02944564825148398,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,20.111184925327517,"{""amplitude"": 0.7883464220594647, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,18.6419931088082,0.10166926613982148,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,39.21643524575734,"{""gas_coef"": 5.519818611045115, ""stellar_coef"": 1.9337027218574285}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,22.160216318415966,0.12376564388645246,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,42.73465845536511,"{""intercept"": 0.23055348058744135, ""slope"": 0.6551672229179787}",NUISANCE_PROXY
